session_id,user_id,start_time,end_time,device_type
S001074,U00311,2024-12-17 18:40:00,2024-12-17 20:06:00,Tablet
S001075,U00311,2024-10-27 18:24:00,2024-10-27 20:20:00,Tablet
S001076,U00312,2025-06-13 21:08:00,2025-06-13 22:01:00,Tablet
S001077,U00312,2025-08-06 17:53:00,2025-08-06 19:44:00,Desktop
S001078,U00313,2025-09-14 10:08:00,2025-09-14 10:15:00,Desktop
S001079,U00313,2025-09-11 06:09:00,2025-09-11 08:18:00,Tablet
S001080,U00313,2025-08-15 10:05:00,2025-08-15 10:45:00,Tablet
S001081,U00314,2025-09-15 20:57:00,2025-09-15 23:36:00,Mobile
S001082,U00314,2025-07-16 11:29:00,2025-07-16 13:44:00,Mobile
S001083,U00314,2025-06-28 20:24:00,2025-06-28 21:59:00,Desktop
S001084,U00314,2025-03-26 19:38:00,2025-03-26 19:44:00,Tablet
S001085,U00315,2025-09-25 13:45:00,2025-09-25 15:58:00,Mobile
S001086,U00315,2025-04-14 17:02:00,2025-04-14 17:16:00,Tablet
S001087,U00315,2025-05-21 17:07:00,2025-05-21 19:40:00,Mobile
S001088,U00315,2025-09-04 08:09:00,2025-09-04 10:28:00,Mobile
S001089,U00316,2025-05-23 08:33:00,2025-05-23 09:00:00,Desktop
S001090,U00316,2025-04-07 08:43:00,2025-04-07 11:06:00,Tablet
S001091,U00316,2024-10-25 07:57:00,2024-10-25 09:29:00,Tablet
S001092,U00316,2023-12-22 21:29:00,2023-12-22 23:45:00,Mobile
S001093,U00317,2025-08-13 19:22:00,2025-08-13 20:42:00,Mobile
S001094,U00317,2025-07-02 07:44:00,2025-07-02 10:21:00,Tablet
S001095,U00317,2025-08-06 14:03:00,2025-08-06 16:09:00,Tablet
S001096,U00317,2025-07-03 07:42:00,2025-07-03 09:01:00,Tablet
S001097,U00317,2025-05-27 15:31:00,2025-05-27 15:57:00,Desktop
S001098,U00318,2024-06-22 14:16:00,2024-06-22 14:54:00,Tablet
S001099,U00318,2024-10-04 14:54:00,2024-10-04 16:04:00,Desktop
S001100,U00318,2025-05-28 09:38:00,2025-05-28 10:27:00,Tablet
S001101,U00318,2025-05-27 10:42:00,2025-05-27 12:41:00,Mobile
S001102,U00318,2025-07-01 11:16:00,2025-07-01 12:21:00,Mobile
S001103,U00319,2025-08-09 07:21:00,2025-08-09 07:47:00,Desktop
S001104,U00319,2025-08-26 10:53:00,2025-08-26 13:04:00,Mobile
S001105,U00320,2024-06-13 20:46:00,2024-06-13 21:33:00,Desktop
S001106,U00320,2025-05-27 17:03:00,2025-05-27 18:15:00,Desktop
S001107,U00320,2023-12-06 11:29:00,2023-12-06 13:16:00,Mobile
S001108,U00320,2024-08-17 21:47:00,2024-08-18 00:08:00,Desktop
S001109,U00321,2025-09-15 18:30:00,2025-09-15 19:42:00,Desktop
S001110,U00321,2025-08-26 19:00:00,2025-08-26 20:18:00,Mobile
S001111,U00321,2025-08-07 16:33:00,2025-08-07 16:48:00,Desktop
S001112,U00321,2025-08-27 17:54:00,2025-08-27 19:49:00,Tablet
S001113,U00322,2025-06-07 14:21:00,2025-06-07 15:35:00,Mobile
S001114,U00322,2025-04-11 09:16:00,2025-04-11 11:50:00,Mobile
S001115,U00322,2024-04-27 13:46:00,2024-04-27 16:21:00,Desktop
S001116,U00322,2024-06-26 16:43:00,2024-06-26 17:34:00,Mobile
S001117,U00322,2024-07-24 06:43:00,2024-07-24 06:50:00,Desktop
S001118,U00322,2023-01-23 19:06:00,2023-01-23 21:25:00,Desktop
S001119,U00323,2024-06-27 17:14:00,2024-06-27 18:31:00,Mobile
S001120,U00323,2023-10-12 07:01:00,2023-10-12 07:29:00,Desktop
S001121,U00323,2024-11-26 12:38:00,2024-11-26 13:14:00,Tablet
S001122,U00323,2023-07-29 08:54:00,2023-07-29 11:33:00,Desktop
S001123,U00323,2024-04-16 11:57:00,2024-04-16 12:30:00,Tablet
S001124,U00323,2023-10-03 14:18:00,2023-10-03 16:22:00,Tablet
S001125,U00324,2025-05-30 14:49:00,2025-05-30 16:43:00,Tablet
S001126,U00325,2025-08-31 16:16:00,2025-08-31 17:02:00,Desktop
S001127,U00325,2025-04-26 07:24:00,2025-04-26 09:08:00,Mobile
S001128,U00325,2025-03-02 14:52:00,2025-03-02 16:04:00,Desktop
S001129,U00325,2025-06-07 08:31:00,2025-06-07 09:27:00,Tablet
S001130,U00325,2025-05-26 11:41:00,2025-05-26 13:51:00,Desktop
S001131,U00325,2025-03-23 19:13:00,2025-03-23 19:45:00,Mobile
S001132,U00326,2025-01-22 09:02:00,2025-01-22 09:25:00,Desktop
S001133,U00326,2025-01-13 20:01:00,2025-01-13 22:13:00,Desktop
S001134,U00326,2024-05-02 07:42:00,2024-05-02 09:26:00,Mobile
S001135,U00326,2024-10-04 16:57:00,2024-10-04 18:42:00,Tablet
S001136,U00326,2024-05-05 22:45:00,2024-05-06 00:55:00,Mobile
S001137,U00326,2025-07-22 18:54:00,2025-07-22 19:16:00,Tablet
S001138,U00327,2024-05-18 18:44:00,2024-05-18 20:52:00,Desktop
S001139,U00327,2025-03-03 17:21:00,2025-03-03 18:43:00,Mobile
S001140,U00328,2025-01-12 08:23:00,2025-01-12 10:44:00,Mobile
S001141,U00329,2025-06-03 15:41:00,2025-06-03 16:37:00,Desktop
S001142,U00330,2023-12-20 18:42:00,2023-12-20 19:35:00,Mobile
S001143,U00330,2024-12-13 09:40:00,2024-12-13 11:16:00,Mobile
S001144,U00330,2024-02-04 20:47:00,2024-02-04 21:40:00,Desktop
S001145,U00330,2023-12-16 12:01:00,2023-12-16 14:37:00,Desktop
S001146,U00330,2025-03-24 18:04:00,2025-03-24 20:27:00,Tablet
S001147,U00331,2025-06-07 20:01:00,2025-06-07 20:15:00,Mobile
S001148,U00331,2024-03-10 16:50:00,2024-03-10 17:05:00,Mobile
S001149,U00331,2024-05-13 12:51:00,2024-05-13 15:09:00,Mobile
S001150,U00332,2025-09-15 10:47:00,2025-09-15 13:20:00,Desktop
S001151,U00332,2024-08-02 07:47:00,2024-08-02 08:28:00,Mobile
S001152,U00332,2025-05-27 06:30:00,2025-05-27 06:46:00,Desktop
S001153,U00332,2025-06-21 10:00:00,2025-06-21 10:49:00,Tablet
S001154,U00332,2024-07-22 15:52:00,2024-07-22 16:21:00,Mobile
S001155,U00332,2025-05-05 11:53:00,2025-05-05 14:29:00,Desktop
S001156,U00333,2025-03-03 21:38:00,2025-03-03 22:39:00,Desktop
S001157,U00334,2025-03-07 16:51:00,2025-03-07 18:38:00,Mobile
S001158,U00334,2024-04-28 10:20:00,2024-04-28 11:19:00,Desktop
S001159,U00335,2024-03-30 16:04:00,2024-03-30 16:39:00,Mobile
S001160,U00335,2024-02-26 19:10:00,2024-02-26 20:49:00,Tablet
S001161,U00335,2024-03-21 20:15:00,2024-03-21 22:48:00,Desktop
S001162,U00335,2024-02-18 09:50:00,2024-02-18 11:31:00,Desktop
S001163,U00335,2023-10-21 21:05:00,2023-10-21 21:11:00,Desktop
S001164,U00336,2023-11-24 15:26:00,2023-11-24 17:32:00,Tablet
S001165,U00336,2024-01-01 12:09:00,2024-01-01 13:23:00,Tablet
S001166,U00337,2024-09-10 13:11:00,2024-09-10 13:25:00,Tablet
S001167,U00337,2024-01-17 21:39:00,2024-01-17 22:06:00,Tablet
S001168,U00337,2025-09-25 15:22:00,2025-09-25 17:14:00,Desktop
S001169,U00337,2025-02-07 13:12:00,2025-02-07 13:47:00,Tablet
S001170,U00338,2025-07-07 17:55:00,2025-07-07 20:18:00,Tablet
S001171,U00339,2024-10-26 12:17:00,2024-10-26 12:35:00,Desktop
S001172,U00339,2023-11-01 10:43:00,2023-11-01 12:49:00,Mobile
S001173,U00340,2025-03-07 07:03:00,2025-03-07 08:41:00,Mobile
S001174,U00340,2025-03-20 19:16:00,2025-03-20 20:46:00,Tablet
S001175,U00341,2025-02-02 09:47:00,2025-02-02 10:05:00,Tablet
S001176,U00341,2025-04-11 11:50:00,2025-04-11 12:02:00,Mobile
S001177,U00341,2025-10-01 09:04:00,2025-10-01 10:09:00,Tablet
S001178,U00341,2025-08-26 16:26:00,2025-08-26 17:21:00,Tablet
S001179,U00342,2025-02-16 13:49:00,2025-02-16 14:22:00,Mobile
S001180,U00342,2024-12-28 09:15:00,2024-12-28 11:05:00,Desktop
S001181,U00342,2025-03-14 13:04:00,2025-03-14 15:09:00,Tablet
S001182,U00342,2025-05-09 07:56:00,2025-05-09 09:52:00,Desktop
S001183,U00342,2024-12-22 20:11:00,2024-12-22 21:55:00,Mobile
S001184,U00342,2024-11-11 20:46:00,2024-11-11 21:40:00,Tablet
S001185,U00343,2025-07-10 12:21:00,2025-07-10 12:58:00,Desktop
S001186,U00343,2025-09-24 07:17:00,2025-09-24 07:56:00,Desktop
S001187,U00343,2025-08-29 20:26:00,2025-08-29 21:14:00,Mobile
S001188,U00344,2024-06-18 11:50:00,2024-06-18 12:38:00,Tablet
S001189,U00344,2025-03-09 13:05:00,2025-03-09 14:55:00,Tablet
S001190,U00345,2024-06-14 21:53:00,2024-06-14 23:56:00,Mobile
S001191,U00345,2023-11-20 19:47:00,2023-11-20 20:55:00,Desktop
S001192,U00345,2024-10-06 19:37:00,2024-10-06 20:38:00,Tablet
S001193,U00345,2024-04-06 06:26:00,2024-04-06 06:42:00,Desktop
S001194,U00346,2025-07-10 22:02:00,2025-07-10 23:55:00,Tablet
S001195,U00346,2025-01-17 21:51:00,2025-01-17 22:21:00,Mobile
S001196,U00346,2025-03-10 13:05:00,2025-03-10 15:32:00,Desktop
S001197,U00346,2025-06-19 19:13:00,2025-06-19 19:51:00,Mobile
S001198,U00347,2023-10-18 08:01:00,2023-10-18 10:08:00,Tablet
S001199,U00347,2023-12-25 11:45:00,2023-12-25 13:47:00,Tablet
S001200,U00347,2025-03-22 06:29:00,2025-03-22 08:32:00,Desktop
S001201,U00348,2024-12-15 11:50:00,2024-12-15 13:29:00,Tablet
S001202,U00348,2025-02-13 06:55:00,2025-02-13 07:18:00,Mobile
S001203,U00348,2025-10-03 16:33:00,2025-10-03 16:46:00,Mobile
S001204,U00348,2025-01-05 14:44:00,2025-01-05 17:07:00,Tablet
S001205,U00348,2024-05-26 08:39:00,2024-05-26 10:09:00,Tablet
S001206,U00348,2023-12-22 22:58:00,2023-12-23 00:36:00,Desktop
S001207,U00349,2025-04-29 17:29:00,2025-04-29 17:44:00,Mobile
S001208,U00350,2025-07-04 08:35:00,2025-07-04 09:32:00,Desktop
S001209,U00350,2025-07-24 13:34:00,2025-07-24 14:08:00,Tablet
S001210,U00350,2025-08-12 12:48:00,2025-08-12 13:50:00,Mobile
S001211,U00351,2024-07-18 22:43:00,2024-07-19 00:36:00,Mobile
S001212,U00351,2023-12-13 08:23:00,2023-12-13 09:56:00,Mobile
S001213,U00351,2025-02-27 22:33:00,2025-02-27 23:09:00,Mobile
S001214,U00352,2025-09-22 15:28:00,2025-09-22 17:07:00,Tablet
S001215,U00352,2024-06-02 12:57:00,2024-06-02 14:59:00,Desktop
S001216,U00352,2024-06-17 18:57:00,2024-06-17 19:47:00,Mobile
S001217,U00352,2024-06-13 09:10:00,2024-06-13 10:25:00,Desktop
S001218,U00352,2024-08-25 21:09:00,2024-08-25 22:06:00,Tablet
S001219,U00352,2024-04-19 15:26:00,2024-04-19 17:49:00,Desktop
S001220,U00353,2025-09-26 19:28:00,2025-09-26 19:38:00,Mobile
S001221,U00353,2025-09-21 08:01:00,2025-09-21 09:05:00,Tablet
S001222,U00353,2025-10-05 16:26:00,2025-10-05 18:59:00,Mobile
S001223,U00353,2025-10-05 16:31:00,2025-10-05 19:07:00,Tablet
S001224,U00354,2025-09-23 20:29:00,2025-09-23 21:51:00,Tablet
S001225,U00354,2025-08-29 15:10:00,2025-08-29 16:21:00,Desktop
S001226,U00354,2025-09-20 17:18:00,2025-09-20 17:35:00,Desktop
S001227,U00354,2025-09-12 15:29:00,2025-09-12 16:16:00,Tablet
S001228,U00354,2025-08-31 15:11:00,2025-08-31 16:00:00,Tablet
S001229,U00354,2025-10-04 10:10:00,2025-10-04 11:15:00,Desktop
S001230,U00355,2025-07-11 10:28:00,2025-07-11 11:39:00,Mobile
S001231,U00356,2024-08-31 07:42:00,2024-08-31 09:08:00,Mobile
S001232,U00356,2024-08-01 17:28:00,2024-08-01 19:51:00,Desktop
S001233,U00357,2025-03-09 09:58:00,2025-03-09 10:09:00,Mobile
S001234,U00357,2025-06-18 10:29:00,2025-06-18 11:55:00,Desktop
S001235,U00357,2024-10-08 22:21:00,2024-10-08 23:41:00,Mobile
S001236,U00357,2025-03-03 10:51:00,2025-03-03 13:20:00,Tablet
S001237,U00357,2025-05-20 16:44:00,2025-05-20 17:17:00,Tablet
S001238,U00358,2023-07-16 10:43:00,2023-07-16 13:09:00,Desktop
S001239,U00358,2024-04-15 06:25:00,2024-04-15 07:26:00,Mobile
S001240,U00358,2024-06-04 08:20:00,2024-06-04 08:39:00,Tablet
S001241,U00358,2025-03-22 12:37:00,2025-03-22 14:56:00,Desktop
S001242,U00359,2025-09-10 06:05:00,2025-09-10 08:27:00,Mobile
S001243,U00359,2025-09-03 22:25:00,2025-09-03 23:19:00,Mobile
S001244,U00359,2025-09-18 22:03:00,2025-09-18 23:40:00,Mobile
S001245,U00360,2025-09-14 19:23:00,2025-09-14 21:06:00,Mobile
S001246,U00360,2023-09-24 15:22:00,2023-09-24 16:56:00,Mobile
S001247,U00361,2025-10-02 08:13:00,2025-10-02 10:11:00,Tablet
S001248,U00361,2025-06-07 20:18:00,2025-06-07 21:04:00,Tablet
S001249,U00361,2025-06-09 19:08:00,2025-06-09 21:43:00,Tablet
S001250,U00361,2025-03-15 10:13:00,2025-03-15 11:35:00,Mobile
S001251,U00362,2025-02-20 08:59:00,2025-02-20 11:35:00,Mobile
S001252,U00362,2024-10-17 06:26:00,2024-10-17 07:40:00,Mobile
S001253,U00362,2024-11-30 20:45:00,2024-11-30 23:15:00,Desktop
S001254,U00362,2024-12-13 11:53:00,2024-12-13 13:35:00,Mobile
S001255,U00362,2025-06-12 21:02:00,2025-06-12 22:24:00,Tablet
S001256,U00363,2025-07-09 20:14:00,2025-07-09 20:25:00,Desktop
S001257,U00363,2025-04-13 14:19:00,2025-04-13 16:24:00,Desktop
S001258,U00363,2025-08-19 15:26:00,2025-08-19 16:16:00,Mobile
S001259,U00364,2024-12-12 06:07:00,2024-12-12 07:22:00,Mobile
S001260,U00364,2024-06-13 17:37:00,2024-06-13 19:45:00,Tablet
S001261,U00364,2025-06-26 14:40:00,2025-06-26 16:46:00,Tablet
S001262,U00364,2024-08-06 17:32:00,2024-08-06 20:04:00,Desktop
S001263,U00364,2024-12-27 11:37:00,2024-12-27 11:56:00,Desktop
S001264,U00364,2025-02-27 20:56:00,2025-02-27 21:35:00,Mobile
S001265,U00365,2025-06-12 14:23:00,2025-06-12 16:15:00,Tablet
S001266,U00365,2025-08-29 07:18:00,2025-08-29 08:37:00,Tablet
S001267,U00366,2024-01-26 22:12:00,2024-01-26 23:03:00,Desktop
S001268,U00366,2025-07-14 11:34:00,2025-07-14 13:01:00,Mobile
S001269,U00366,2024-09-12 14:43:00,2024-09-12 16:20:00,Desktop
S001270,U00366,2025-05-09 17:52:00,2025-05-09 18:33:00,Desktop
S001271,U00366,2024-03-28 22:18:00,2024-03-28 23:58:00,Mobile
S001272,U00366,2025-01-03 16:58:00,2025-01-03 17:44:00,Desktop
S001273,U00367,2023-08-08 22:14:00,2023-08-08 23:07:00,Tablet
S001274,U00367,2024-11-20 22:54:00,2024-11-21 01:15:00,Tablet
S001275,U00368,2025-03-31 09:26:00,2025-03-31 11:28:00,Desktop
S001276,U00368,2023-08-09 10:59:00,2023-08-09 11:08:00,Mobile
S001277,U00368,2024-04-02 15:44:00,2024-04-02 17:21:00,Desktop
S001278,U00368,2025-07-26 20:56:00,2025-07-26 23:33:00,Tablet
S001279,U00368,2025-06-01 16:11:00,2025-06-01 17:33:00,Desktop
S001280,U00369,2023-12-04 13:08:00,2023-12-04 13:49:00,Tablet
S001281,U00369,2024-03-24 15:08:00,2024-03-24 16:06:00,Desktop
S001282,U00369,2023-10-24 19:44:00,2023-10-24 20:17:00,Desktop
S001283,U00369,2023-08-24 21:48:00,2023-08-24 23:43:00,Desktop
S001284,U00369,2024-02-22 09:02:00,2024-02-22 11:18:00,Tablet
S001285,U00369,2023-10-04 21:07:00,2023-10-04 22:16:00,Desktop
S001286,U00370,2024-01-27 06:48:00,2024-01-27 07:17:00,Desktop
S001287,U00371,2024-01-23 12:11:00,2024-01-23 13:45:00,Desktop
S001288,U00371,2023-09-27 10:54:00,2023-09-27 12:10:00,Tablet
S001289,U00371,2024-06-17 17:10:00,2024-06-17 19:23:00,Tablet
S001290,U00371,2025-03-15 13:32:00,2025-03-15 16:02:00,Desktop
S001291,U00371,2023-10-06 06:33:00,2023-10-06 07:33:00,Tablet
S001292,U00372,2024-03-24 11:57:00,2024-03-24 14:19:00,Desktop
S001293,U00372,2025-06-21 09:59:00,2025-06-21 10:58:00,Tablet
S001294,U00373,2025-08-05 17:44:00,2025-08-05 20:19:00,Desktop
S001295,U00373,2025-06-30 09:11:00,2025-06-30 10:46:00,Mobile
S001296,U00373,2025-06-14 12:32:00,2025-06-14 13:35:00,Mobile
S001297,U00373,2024-07-30 16:07:00,2024-07-30 18:11:00,Desktop
S001298,U00373,2025-09-20 10:31:00,2025-09-20 12:08:00,Tablet
S001299,U00373,2025-01-26 07:05:00,2025-01-26 08:33:00,Mobile
S001300,U00374,2025-05-25 15:29:00,2025-05-25 18:07:00,Tablet
S001301,U00375,2025-07-29 20:14:00,2025-07-29 22:40:00,Mobile
S001302,U00375,2024-06-18 19:12:00,2024-06-18 19:34:00,Mobile
S001303,U00375,2025-07-21 17:11:00,2025-07-21 17:19:00,Tablet
S001304,U00376,2025-09-04 09:25:00,2025-09-04 11:22:00,Tablet
S001305,U00376,2025-08-21 08:07:00,2025-08-21 08:48:00,Mobile
S001306,U00376,2024-11-30 09:47:00,2024-11-30 10:35:00,Desktop
S001307,U00376,2024-10-23 12:21:00,2024-10-23 13:17:00,Tablet
S001308,U00377,2023-07-17 13:53:00,2023-07-17 15:46:00,Tablet
S001309,U00377,2024-08-06 14:48:00,2024-08-06 17:21:00,Tablet
S001310,U00377,2023-12-18 18:22:00,2023-12-18 20:28:00,Tablet
S001311,U00377,2024-11-20 18:31:00,2024-11-20 20:46:00,Mobile
S001312,U00378,2025-09-22 20:06:00,2025-09-22 20:42:00,Mobile
S001313,U00378,2025-09-04 21:14:00,2025-09-04 21:53:00,Desktop
S001314,U00379,2025-09-07 07:53:00,2025-09-07 08:15:00,Mobile
S001315,U00380,2024-04-07 11:24:00,2024-04-07 14:03:00,Tablet
S001316,U00380,2025-02-08 10:19:00,2025-02-08 10:48:00,Desktop
S001317,U00380,2025-08-25 21:50:00,2025-08-25 23:54:00,Desktop
S001318,U00380,2025-01-05 21:31:00,2025-01-05 23:45:00,Mobile
S001319,U00380,2025-09-17 16:51:00,2025-09-17 19:14:00,Tablet
S001320,U00380,2024-03-29 07:27:00,2024-03-29 08:02:00,Mobile
S001321,U00381,2024-07-06 18:28:00,2024-07-06 20:30:00,Desktop
S001322,U00381,2023-09-21 11:35:00,2023-09-21 12:57:00,Tablet
S001323,U00381,2024-02-03 21:27:00,2024-02-03 22:06:00,Mobile
S001324,U00381,2025-08-20 18:31:00,2025-08-20 19:04:00,Tablet
S001325,U00382,2025-09-19 21:30:00,2025-09-19 23:58:00,Desktop
S001326,U00382,2025-09-21 07:25:00,2025-09-21 08:37:00,Mobile
S001327,U00382,2025-10-02 18:39:00,2025-10-02 20:14:00,Mobile
S001328,U00382,2025-08-29 07:01:00,2025-08-29 09:37:00,Desktop
S001329,U00382,2025-08-04 17:22:00,2025-08-04 19:56:00,Desktop
S001330,U00382,2025-08-31 18:06:00,2025-08-31 20:00:00,Mobile
S001331,U00383,2024-05-09 17:03:00,2024-05-09 18:10:00,Desktop
S001332,U00383,2023-11-10 15:37:00,2023-11-10 16:03:00,Tablet
S001333,U00383,2023-05-21 15:07:00,2023-05-21 16:38:00,Desktop
S001334,U00384,2025-08-06 16:02:00,2025-08-06 18:04:00,Tablet
S001335,U00385,2025-06-30 22:57:00,2025-07-01 00:49:00,Mobile
S001336,U00385,2025-02-10 21:37:00,2025-02-10 21:47:00,Mobile
S001337,U00385,2025-05-12 18:20:00,2025-05-12 20:51:00,Desktop
S001338,U00385,2025-08-30 21:06:00,2025-08-30 22:03:00,Mobile
S001339,U00386,2025-08-21 16:10:00,2025-08-21 17:31:00,Mobile
S001340,U00386,2025-06-14 12:31:00,2025-06-14 12:55:00,Tablet
S001341,U00386,2024-10-30 15:16:00,2024-10-30 15:33:00,Mobile
S001342,U00386,2025-05-10 13:39:00,2025-05-10 14:07:00,Tablet
S001343,U00387,2025-01-23 16:17:00,2025-01-23 16:39:00,Tablet
S001344,U00387,2025-09-03 21:27:00,2025-09-03 22:25:00,Mobile
S001345,U00387,2025-01-14 15:32:00,2025-01-14 16:53:00,Mobile
S001346,U00387,2025-09-08 16:12:00,2025-09-08 18:03:00,Mobile
S001347,U00387,2025-04-13 22:29:00,2025-04-14 00:54:00,Desktop
S001348,U00388,2025-07-29 11:36:00,2025-07-29 13:48:00,Desktop
S001349,U00389,2025-08-31 20:17:00,2025-08-31 22:38:00,Tablet
S001350,U00389,2025-09-15 19:59:00,2025-09-15 22:28:00,Tablet
S001351,U00389,2025-05-22 07:33:00,2025-05-22 08:29:00,Mobile
S001352,U00389,2025-02-27 10:15:00,2025-02-27 10:58:00,Tablet
S001353,U00389,2025-06-21 15:54:00,2025-06-21 17:50:00,Mobile
S001354,U00389,2024-12-16 08:40:00,2024-12-16 09:37:00,Mobile
S001355,U00390,2025-07-14 15:41:00,2025-07-14 16:27:00,Mobile
S001356,U00390,2025-02-24 13:25:00,2025-02-24 14:31:00,Desktop
S001357,U00390,2023-08-24 12:01:00,2023-08-24 13:08:00,Mobile
S001358,U00391,2025-08-30 19:27:00,2025-08-30 19:41:00,Desktop
S001359,U00391,2025-07-19 14:08:00,2025-07-19 14:20:00,Mobile
S001360,U00391,2025-08-03 11:41:00,2025-08-03 11:56:00,Tablet
S001361,U00391,2025-08-30 06:03:00,2025-08-30 06:29:00,Mobile
S001362,U00392,2024-09-27 08:57:00,2024-09-27 10:46:00,Mobile
S001363,U00392,2025-09-30 08:25:00,2025-09-30 09:05:00,Desktop
S001364,U00392,2024-03-20 22:59:00,2024-03-20 23:34:00,Tablet
S001365,U00392,2025-07-13 22:16:00,2025-07-14 00:28:00,Desktop
S001366,U00392,2024-07-27 09:49:00,2024-07-27 11:14:00,Mobile
S001367,U00393,2025-02-19 18:51:00,2025-02-19 19:56:00,Mobile
S001368,U00393,2023-09-07 10:06:00,2023-09-07 10:55:00,Desktop
S001369,U00393,2023-11-04 20:26:00,2023-11-04 21:36:00,Tablet
S001370,U00393,2023-03-25 21:34:00,2023-03-25 23:14:00,Tablet
S001371,U00393,2025-09-24 09:20:00,2025-09-24 11:44:00,Mobile
S001372,U00394,2025-10-02 13:17:00,2025-10-02 13:59:00,Mobile
S001373,U00394,2025-09-26 17:52:00,2025-09-26 19:15:00,Desktop
S001374,U00394,2025-10-01 07:53:00,2025-10-01 08:11:00,Tablet
S001375,U00394,2025-10-02 13:16:00,2025-10-02 15:42:00,Mobile
S001376,U00395,2025-07-17 17:57:00,2025-07-17 18:33:00,Tablet
S001377,U00395,2024-12-23 20:24:00,2024-12-23 20:31:00,Mobile
S001378,U00395,2025-01-01 15:05:00,2025-01-01 16:10:00,Mobile
S001379,U00396,2025-06-01 20:40:00,2025-06-01 22:06:00,Tablet
S001380,U00396,2025-08-03 07:17:00,2025-08-03 07:42:00,Mobile
S001381,U00397,2025-03-06 19:59:00,2025-03-06 21:29:00,Tablet
S001382,U00397,2024-04-18 09:52:00,2024-04-18 10:38:00,Tablet
S001383,U00397,2023-11-05 22:04:00,2023-11-05 23:39:00,Mobile
S001384,U00397,2024-10-19 16:29:00,2024-10-19 16:41:00,Desktop
S001385,U00398,2025-05-09 11:40:00,2025-05-09 13:38:00,Tablet
S001386,U00398,2024-08-23 06:25:00,2024-08-23 07:21:00,Tablet
S001387,U00398,2024-11-18 16:36:00,2024-11-18 17:02:00,Desktop
S001388,U00398,2024-09-03 13:33:00,2024-09-03 14:11:00,Tablet
S001389,U00398,2025-06-01 19:50:00,2025-06-01 21:16:00,Mobile
S001390,U00398,2025-02-14 10:16:00,2025-02-14 11:05:00,Tablet
S001391,U00399,2025-09-06 15:12:00,2025-09-06 15:38:00,Mobile
S001392,U00399,2025-09-12 11:25:00,2025-09-12 13:06:00,Tablet
S001393,U00399,2025-08-24 06:01:00,2025-08-24 08:28:00,Tablet
S001394,U00399,2025-08-25 08:29:00,2025-08-25 09:24:00,Mobile
S001395,U00399,2025-08-17 07:25:00,2025-08-17 09:19:00,Tablet
S001396,U00400,2024-11-06 08:23:00,2024-11-06 09:11:00,Tablet
S001397,U00400,2024-10-21 06:45:00,2024-10-21 09:04:00,Mobile
S001398,U00400,2025-09-21 20:52:00,2025-09-21 23:03:00,Desktop
S001399,U00401,2025-06-04 12:55:00,2025-06-04 14:08:00,Mobile
S001400,U00401,2025-08-17 18:08:00,2025-08-17 20:03:00,Desktop
S001401,U00402,2024-12-02 15:46:00,2024-12-02 16:39:00,Mobile
S001402,U00402,2024-10-27 19:50:00,2024-10-27 20:32:00,Desktop
S001403,U00402,2025-02-17 14:15:00,2025-02-17 16:15:00,Desktop
S001404,U00402,2025-05-09 20:05:00,2025-05-09 20:12:00,Mobile
S001405,U00402,2024-09-09 16:44:00,2024-09-09 18:30:00,Tablet
S001406,U00403,2025-01-03 19:47:00,2025-01-03 22:24:00,Mobile
S001407,U00403,2024-02-20 09:35:00,2024-02-20 09:55:00,Desktop
S001408,U00404,2023-12-14 21:58:00,2023-12-14 23:33:00,Tablet
S001409,U00404,2025-03-04 07:00:00,2025-03-04 08:09:00,Tablet
S001410,U00404,2025-01-11 18:19:00,2025-01-11 20:05:00,Tablet
S001411,U00405,2024-07-10 07:37:00,2024-07-10 08:27:00,Mobile
S001412,U00405,2024-08-17 22:31:00,2024-08-18 00:02:00,Mobile
S001413,U00405,2024-07-10 08:20:00,2024-07-10 10:40:00,Mobile
S001414,U00406,2024-07-15 09:20:00,2024-07-15 09:36:00,Desktop
S001415,U00406,2025-03-17 14:47:00,2025-03-17 16:24:00,Mobile
S001416,U00407,2025-06-19 14:33:00,2025-06-19 15:58:00,Mobile
S001417,U00407,2025-05-25 16:47:00,2025-05-25 18:57:00,Desktop
S001418,U00407,2025-09-02 20:03:00,2025-09-02 20:56:00,Desktop
S001419,U00408,2024-12-01 11:02:00,2024-12-01 13:07:00,Mobile
S001420,U00409,2025-09-07 20:27:00,2025-09-07 21:01:00,Mobile
S001421,U00409,2023-10-27 20:22:00,2023-10-27 22:50:00,Mobile
S001422,U00410,2025-10-05 09:54:00,2025-10-05 10:36:00,Desktop
S001423,U00410,2025-10-01 08:13:00,2025-10-01 09:30:00,Desktop
S001424,U00410,2025-09-25 22:52:00,2025-09-26 00:06:00,Tablet
S001425,U00410,2025-09-26 06:33:00,2025-09-26 09:04:00,Desktop
S001426,U00411,2025-05-13 13:49:00,2025-05-13 16:01:00,Tablet
S001427,U00411,2025-05-18 16:01:00,2025-05-18 17:18:00,Tablet
S001428,U00411,2025-05-25 18:23:00,2025-05-25 20:59:00,Desktop
S001429,U00411,2025-07-15 10:01:00,2025-07-15 10:26:00,Mobile
S001430,U00412,2025-09-01 21:29:00,2025-09-01 22:42:00,Tablet
S001431,U00412,2025-09-01 06:21:00,2025-09-01 06:37:00,Tablet
